index,raw_response
4694,"NO — This rabbit heart study tests methylprednisolone effects on stunned myocardium using a perfluorochemical emulsion (Flusol-43) as a blood substitute, but does not involve PFOA/PFOS (or listed C8 analogues) and does not assess immunotoxicity or immune-related outcomes."
4695,"NO — The study tests a perfluorochemical emulsion (Fluosol-DA) as a radiosensitizer in mice and examines tumor and normal tissue radiation responses, not exposure to PFOA/PFOS (C8) or their listed analogues nor immunotoxicity/immune-related outcomes."
4696,NO — This is a clinical/technical report on a cardiac device for percutaneous patent foramen ovale closure and does not study PFOA/PFOS (or their analogues) or any immunotoxicity/immune-related effects.
4697,"NO — The study describes plasma-deposited fluoropolymer surface patterning and cell adhesion (C2C12 and neurons) without any mention of PFOA, PFOS, or listed analogues nor investigation of immunotoxicity or immune-related health effects."
4698,"NO — This is an environmental monitoring study of PFC concentrations and sources in coastal waters and does not present any immunotoxicity, toxicity, or immune-related health effect research."
4699,"NO — This in vitro study uses perfluorotributylamine (Fluosol‑43), not PFOA/PFOS or the listed analogues, and investigates erythrocyte rheology in sickle cells rather than immunotoxicity or immune-related health effects."
4700,"NO — This is an analytical-method development paper for detecting C8/C9/C10/C11/C13 perfluorocarbon carboxylic acids in water and does not report any human, animal, or in vitro study of toxicity, immunotoxicity, or immune-related health effects."
4701,"NO — The paper studies perfluorocarbon microbubbles for ultrasound targeting/delivery and does not involve exposure to PFOA, PFOS, or the listed C8 analogues nor investigate immunotoxicity or immune-related health effects."
4702,"YES — The study exposes human islets to perfluorooctylbromide (PFOB), a C8 perfluorocarbon analogue, and assesses cell viability and function (toxicity) in vitro and after transplantation (in vivo imaging), meeting the exposure and toxicity criteria."
4703,"NO — This is an analytical chemistry study on HPLC/ESI‑MS/MS quantification and isomer characterization of PFOS in serum and does not investigate immunotoxicity, toxicity, or immune-related health effects."
4704,"NO — This paper discusses polymer supports for organic chemistry (e.g., polyethylene, polyacrylates, fluorinated acrylates) and does not address PFOA/PFOS (C8) exposures, their analogues, or any immunotoxicity/toxicity outcomes."
4705,"NO — This study uses perfluoropentane-based nanobubbles for apomorphine delivery (drug-delivery/contrast-agent work) and does not involve exposure to PFOA, PFOS, or the listed analogues nor assess immunotoxicity or immune-related health effects."
4706,"NO — This study concerns polymer–cholesterol interactions in bioreactor bags and use of fluorinated ethylene propylene for cell culture and does not mention PFOA, PFOS, their analogues, or immune/toxicity outcomes."
4707,"NO — This study concerns intravenously administered perfluorocarbon blood substitutes (e.g., perflubron) and their effects on tissue oxygenation and hemodynamics, not exposures to PFOA/PFOS or the listed C8 analogues nor primarily immune-related/toxicological endpoints."
4708,"NO — The study uses perfluorotributylamine (a perfluorocarbon imaging agent) to assess tumor vascularity, not PFOA, PFOS, or the listed C8 analogues, nor does it investigate immunotoxicity or immune-related effects."
4709,"NO — This paper evaluates clinical safety of perfluorocarbon-based ultrasound contrast agents in stress echocardiography (likely perflutren-type agents) and does not report exposure to PFOA, PFOS, or the specified analogues."
4710,"NO — This in vitro fish liver microsome study examines biotransformation of N‑ethyl perfluorooctanesulfonamide to PFOS/PFOA (metabolism), but does not assess toxicity, immunotoxicity, or immune-related health effects."
4711,"NO — The study uses a perfluorocarbon emulsion (FC-43) rather than PFOA, PFOS, or any of the specified perfluorooctanoate/perfluorooctanesulfonate analogues, so it does not meet the exposure criteria."
4712,"NO — The study examines targeted perfluorocarbon gas microbubbles for ultrasound imaging of platelet thrombi, not exposures to PFOA/PFOS (or listed analogues) nor immunotoxicity/toxic immune outcomes."
4713,"NO — although PFOS is one of the chemicals modeled, this paper describes a fugacity-based environmental fate model and does not report human, animal, or in vitro studies of toxicity, immunotoxicity, or immune-related health effects."
4714,"YES — This study examines ammonium perfluorooctanoate (C8, a PFOA reagent) in in vitro, ex vivo, and in vivo rat models and reports toxic endocrine/testicular effects (altered testosterone/estradiol and Leydig cell tumors)."
4715,"NO — The study concerns atmospheric sulfur/visibility attribution using perfluorocarbon tracers in an aerosol study, not PFOA/PFOS (or listed C8 analogues) exposures nor any immunotoxicity/toxicity outcomes."
4716,"NO — This is a human biomonitoring study measuring PFOS/PFOA plasma concentrations but does not assess toxicity, immunotoxicity, or immune-related health effects."
4717,"YES — Animal study of prenatal PFOA exposure (CD-1 mice) reporting developmental and toxic effects (mammary gland development, liver weight) and internal dosimetry."
4718,"NO — Engineering optics paper on micromachined fluoropolymer deformable mirrors for miniature autofocus cameras, not a study of PFOA/PFOS (or analogues) exposure or immune/toxicological effects."
4719,"YES — Human population-based cross-sectional study measuring serum PFOA and PFOS (and other PFAAs) and assessing memory impairment (a toxic health outcome), so it meets the exposure and toxicity inclusion criteria."
4720,"NO — This is an analytical HPLC-MS/MS methods paper for isomer-specific detection of PFAS in landfill leachate and does not report human, animal, or in vitro studies of toxicity, immunotoxicity, or immune-related health effects."
4721,"NO — Although it studies sorption of PFOS and related perfluorinated surfactants in sediments (environmental fate), it is an environmental chemistry paper and does not report human, animal, or in vitro toxicity or immune-related effects."
4722,"NO — Methods-focused analytical chemistry paper on detecting perfluorocarboxylic acids in environmental samples, with no human, animal, or in vitro toxicity or immune-related outcomes reported."
4723,"NO — This study examines physical properties of perfluorocarbon liquids (FC-75, Liquivent, APF-140) on neonatal endotracheal tube resistance and does not involve PFOA/PFOS (or listed analogues) nor report immunotoxicity or immune-related health effects."
4724,"NO — the paper studies salicylate binding in the presence of a perfluorochemical emulsion (a perfluorocarbon formulation), not exposure to PFOA/PFOS or the listed analogues, and it examines drug–protein binding rather than immunotoxicity or immune-related health effects."
4725,"NO — This is an exposure assessment measuring PFOS/PFOA concentrations and estimating dietary intakes and regional exposure differences, but it does not report toxicity, immunotoxicity, or immune-related health effect outcomes."
4726,NO — the study uses perfluorocarbon-based culture devices to enhance oxygenation for beta-cell differentiation and does not involve exposure to PFOA/PFOS (C8) or their listed analogues nor assess immune-related effects.
4727,"NO — This is a review of analytical methods for detecting PFAS (including PFOA/PFOS) in environmental and human samples, not a study of toxicity, immunotoxicity, or immune-related health effects."
4728,"NO — This study concerns perfluorodecalin (a surgical perfluorocarbon) and intraoperative fluid mechanics in retinal surgery, not exposure to PFOA/PFOS (or listed analogues) nor immunotoxicity/toxicity outcomes."
4729,"YES — Animal toxicity study in rats examining effects of perfluorinated fatty acids including perfluorooctanoic acid (C8/PFOA), reporting dose-dependent hepatic triglyceride accumulation and induction of peroxisomal β-oxidation."
4730,"NO — This is an analytical chemistry study using short-chain perfluorinated acids (TFAA, PFPA, HFBA) as chromatography modifiers and does not investigate PFOA/PFOS (C8) analogues or any toxicity/immunotoxicity outcomes."
4731,"NO — This is a physical chemistry study of phosphorus fluorosurfactant micelle formation in CO2 (bis[2-(F-hexyl)ethyl] phosphate salts), not on PFOA/PFOS (or listed analogues) and it does not address immunotoxicity, toxicity, or immune-related health effects."
4732,"NO — this study tests a perfluorodecalin-based emulsion in photodynamic therapy (not PFOA, PFOS, or the listed C8 analogues) and focuses on local protective effects in mice rather than immunotoxicity."
4733,"YES — The title indicates a review of perfluoroalkyl acids (which includes PFOA/PFOS and analogues) and likely summarizes recent toxicological and immunotoxicity research, so it is relevant (specific study details not provided)."
4734,"YES — In vitro study using a bacterial multiple-endpoint reporter assay that evaluates toxicological endpoints (oxidative damage, DNA damage, membrane damage) of perfluorinated compounds including PFOS/PFOA and various analogues, meeting the exposure and toxicity inclusion criteria."
4735,"NO — The study tests semifluorinated diethers (perfluorocarbons analogues) in vitro but does not involve PFOA, PFOS, or any of the listed analogues (e.g., C8, perfluorooctanoate), so it does not meet the exposure criterion."
4736,"NO — This study concerns a perfluorochemical emulsion (perfluorodecalin/perfluorotripropylamine, Fluosol-DA) and not PFOA, PFOS, or the listed C8 analogues, so it does not meet the exposure criteria despite reporting toxicity data."
4737,"NO — This is a synthetic chemistry methods paper describing preparation and structures of perfluoroalkyl phosphonic/phosphonous acids (including C8-containing species) and does not report any human, animal, or in vitro toxicity, immunotoxicity, or immune-related health effects for PFOA/PFOS or their analogues."
4738,"YES — human case reports of acute alveolitis after inhaling a waterproofing spray that the authors attribute to ""recently introduced fluoropolymers"" (likely fluorinated/PFAS agents) describe respiratory toxicity and thus meet the exposure and health-effect criteria (exposure is unclear but plausibly a PFOA/PFOS-related fluorinated compound)."
4739,"YES — This chapter reviews perfluoroalkyl acids (PFAAs), including PFOA/PFOS and their derivatives, summarizing environmental/human exposure, animal toxicology, modes of action, and epidemiological findings, which fits the inclusion criteria for studies of PFOA/PFOS and toxicity."
4740,"NO — This study concerns patent foramen ovale (a cardiac anatomical defect) and decompression sickness in divers, not exposure to perfluorinated compounds like PFOA/PFOS (the chemical “PFO” in the inclusion list)."
4741,"NO — This is an organic chemistry methods paper on biomimetic reductive amination/isomerization of fluorinated aldehydes/ketones (perfluoroalkyl-containing imines) and does not study PFOA, PFOS (C8) exposures or any immunotoxicity/toxicologic outcomes."
4742,"NO — This study concerns patent foramen ovale (PFO) anatomy/pathophysiology and stroke risk, not exposure to perfluorooctanoic acid (PFOA), perfluorooctane sulfonate (PFOS), or related perfluorinated compounds."
4743,"NO — This study reports radiosynthesis and basic physicochemical properties (solubility, partition, adhesion) of PFOS/PFBS/PFOA and does not investigate toxicity, immunotoxicity, or immune-related health effects."
4744,"NO — This paper describes perfluorocarbon nanoemulsions as 19F MRI/NIR imaging probes for dendritic cells, not research on exposure to PFOA/PFOS (or listed analogues) or immune-related toxicity."
4745,"NO — This is an in vitro biotransformation study of 8:2 fluorotelomer acrylate in rainbow trout S9 fractions, not PFOA/PFOS (or the listed analogues), and it does not address immunotoxicity or immune-related health effects."
4746,"NO — This in vitro study uses perfluorotributylamine (PFTBA), not PFOA/PFOS or listed C8 analogues, and investigates oxygenation effects on encapsulated insulinoma cell growth/function rather than toxicity or immune-related outcomes."
4747,"NO — This is a review of hemoglobin- and perfluorocarbon-based oxygen carriers (PFCs) focused on oxygen transport technologies, not on exposure to PFOA/PFOS (or specified analogues) or their immunotoxic/immune-related health effects."
4748,"YES — In vitro study exposing primary tilapia hepatocytes to PFOS and PFOA that demonstrates dose-dependent oxidative stress and caspase-mediated apoptosis, meeting the exposure and toxicity inclusion criteria."
4749,"NO — This is a clinical review of inflammatory/granulomatous lesions (including Teflon/PTFE granuloma) and does not report research on PFOA, PFOS, their analogues, or PFAS-related immunotoxicity."
4750,"YES — Study examines PFOS exposure in zebrafish embryos and reports PFOS-induced neurotoxic effects on motor neuron development and oxidative-stress–linked toxicity, meeting the exposure and toxicity inclusion criteria."
4751,"NO — The title refers to perfluorocarbon liquids (oxygen-carrying perfluorocarbons), not PFOA/PFOS or their listed analogues, nor does it indicate research on immunotoxicity or immune-related health effects."
4752,NO — This is a clinical report on intraoperative use of perfluorocarbon liquids in retinal surgery and does not study exposures to PFOA/PFOS (or listed analogues) nor investigate immunotoxicity or immune-related health effects.
4753,"NO — This denture-cleaning trial tests experimental toothpastes (chloramine T and a generic ""fluorosurfactant"") and does not mention PFOA/PFOS (or listed analogues) nor measure immunotoxicity or immune-related health effects."
4754,"NO — This is an environmental/engineering review of physicochemical properties, occurrence in waters, and treatment methods for perfluoroalkyl acids and does not report human, animal, or in vitro studies of immunotoxicity, toxicity, or immune-related health effects."
4755,"NO — This review concerns hemoglobin-based artificial oxygen carriers (HBOCs) and only briefly contrasts them with perfluorocarbon solutions, but it does not study PFOA/PFOS (or specified analogues) nor report immunotoxicity or immune-related health effects."
4756,"NO — biomonitoring study measuring PFOA/PFOS levels in human blood around Bohai Sea but does not assess immunotoxicity, toxicity, or immune-related health effects."
4757,"NO — This study concerns 5-fluoroindole-3-acetic acid as a peroxidase-activated anticancer prodrug and does not involve PFOA, PFOS, their listed analogues, or research on immunotoxicity/immune-related effects."
4758,"NO — This is a surgical case series on using liquid perfluorocarbon compounds in retinal surgery, not a study of PFOA/PFOS (perfluoroalkyl acid) exposure or immunotoxicity/immune-related health effects."
4759,"NO — This is an environmental emissions/concentration mapping and load-estimation study of PFOS/PFOA in European rivers and does not report any human, animal, or in vitro toxicology or immune-related health effects."
4760,"NO — The study uses generic perfluorocarbons (PFCs) as MRI contrast nanoemulsions in murine ischemia models and does not investigate PFOA, PFOS, or any of the listed C8/perfluorooctanoate analogues or their immunotoxicity."
4761,NO — This clinical report describes use of an 8 Fr intracardiac echocardiography catheter to guide device closure of atrial septal defects and patent foramen ovale and does not study PFOA/PFOS (or analogues) or immune/toxic effects.
4762,"NO — This study uses perfluorocarbon liquid ventilation in pigs (unspecified perfluorocarbons) to examine arterial oxygenation in ARDS, not exposure to PFOA/PFOS (or listed analogues) nor immune-related outcomes."
4763,NO — Methods-development study detecting perfluoroalkylated compounds in water (analytical/monitoring focus) with no human/animal/in vitro exposure or toxicity/immunotoxicity outcomes reported.
4764,"NO — The title refers to perfluorocarbons (PFCs/blood substitutes), not PFOA/PFOS or the listed C8 analogues, so it does not meet the exposure inclusion criteria."
4765,"NO — The study uses a generic perfluorocarbon (PFC) as an oxygen carrier during rat pancreas digestion (not specifically PFOA, PFOS, or the listed C8 analogues) and investigates islet isolation/yield and viability rather than any toxicity, immunotoxicity, or immune-related health effects."
4766,"NO — This is a biomonitoring study measuring PFOS and related PFC concentrations in Amur tiger serum but does not assess toxicity, immunotoxicity, or immune-related health outcomes."
4767,"NO — This is a medicinal chemistry paper about synthesizing perfluoroalkyl-containing nucleoside analogues as anticancer candidates, not a study of PFOA/PFOS (or listed analogues) exposures or immune-related/toxic effects."
4768,"YES — Reports animal and in vitro toxicity studies of ammonium perfluorooctanoate (a PFOA salt), including histopathological effects in spleen, lymph nodes, and bone marrow indicating immune/reticuloendothelial toxicity."
4769,YES — In vitro study of human L-02 hepatocytes exposed to PFOA investigating hepatotoxicity and metabolic/toxic effects using metabonomics and gene expression analysis.
4770,"NO — This is a materials/physical chemistry study of oleophobic polymer coatings and wetting behavior using fluorosurfactant macromers, not a study of PFOA/PFOS (or listed analogues) exposures nor of immunotoxicity/toxicity or immune-related health effects."
4771,"YES — Animal study exposing piglets to a liquid perfluorochemical during partial liquid ventilation and measuring reactive oxygen species and lung oxidative damage, which is relevant to PFAS/perfluorochemical immunotoxicity (compound class indicated though a specific C8/PFOA/PFOS analogue is not named)."
4772,"NO — This is a retrospective surgical case series on profunda femoris artery aneurysms with no mention of PFOA, PFOS (or analogues) or any immunotoxicity/toxicity outcomes."
4773,"NO — This is an engineering study of RO/NF membrane removal and fouling for PFOS-containing wastewater and does not investigate toxicity, immunotoxicity, or immune-related health effects in human, animal, or in vitro models."
4774,"NO — This is a surgical/technical paper on removing intraocular perfluorocarbon liquids (PFCLs) and cannula choice, not a study of PFOA/PFOS (environmental exposures) or immune/immunotoxic outcomes."
4775,"YES — Reviews perfluorocarbon emulsions (including perflubron/Oxygent), a perfluorinated (C8) oxygen carrier, and summarizes physiologic effects and side effects (toxicity), so it fits the exposure and toxicity/immune-related inclusion criteria."
4776,"NO — The study uses perfluorocarbon-exposed microbubbles (PESDA) for thrombolysis, not exposure to PFOA/PFOS or listed C8 analogues, and it investigates clot-lysis (thrombolytic) effects rather than immunotoxicity or immune-related outcomes."
4777,"YES — Animal study of PFOA exposure in mice reporting marked thymic/splenic atrophy, loss of T and B cells, impaired lymphocyte proliferation, and reduced IgM/IgG production, i.e., clear immunotoxic effects."
4778,"YES — The paper examines perfluorooctylbromide (PFOB), a perfluorinated C8 analogue, and reports its metabolism and effects on liver microsomal monooxygenase/cytochrome P-450 in rats (toxicological outcomes)."
4779,"YES — This review of organohalogen compounds explicitly discusses perfluorinated compounds (PFAS) and summarizes neurobehavioral and neurochemical toxic effects, so it is potentially relevant to PFOA/PFOS-related toxicity research (though it focuses mainly on PCBs)."
4780,NO — The study concerns fluorinated methacrylic monomers (TFEMA) in polymer coatings for marble and does not involve PFOA/PFOS (or listed analogues) nor any immunotoxicity/health-effect research.
4781,"NO — This is a synthetic organic chemistry methods paper about C–H cross‑coupling using perfluorinated iodine reagents, not a study of PFOA/PFOS (C8) or their analogues, nor any immunotoxicity/immune-related health effects."
4782,"NO — This is an environmental exposure assessment measuring PFOS/PFOA concentrations in house dust and estimating ingestion rates but does not report any immunotoxicity, toxicity, or immune-related health outcomes."
4783,NO — This is a physics/materials study of light scattering in colloidal gels of fluorinated polymers and does not involve PFOA/PFOS (or analogues) exposures nor any immunotoxicity or immune-related health effects.
4784,NO — this is an imaging study of perfluorocarbon nanoparticles' temperature-dependent ultrasonic enhancement and does not involve exposure to PFOA/PFOS (or listed analogues) nor assess immunotoxicity or immune-related health effects.
4785,"YES — Longitudinal occupational human study measuring serum perfluorooctanoate (PFOA) and its associations with serum lipids and liver enzymes, i.e., toxicity outcomes directly related to PFOA exposure."
4786,"YES — Human cross-sectional study examining serum PFOA exposure and health effects (type II diabetes and fasting glucose) in a highly exposed community, meeting the exposure and toxicity criteria."
4787,"NO — This is a methods/environmental monitoring study reporting air concentrations of fluorotelomer alcohols and some perfluoroalkyl sulfonamides, not research on PFOA/PFOS (or specified analogues) toxicity or immune-related health effects."
4788,"NO — This is a biomaterials study of a peptide fluorosurfactant polymer for endothelialization of ePTFE and does not involve PFOA/PFOS (or listed analogues) nor assess immunotoxicity, toxicity, or immune-related health outcomes."
4789,YES — Reports exposure of common carp to PFOA (C8) and PFOS and quantifies bioconcentration and depuration (animal toxicology data relevant to PFOA/PFOS toxicity).
4790,"YES — The study reports 28- and 90-day oral toxicity experiments in rats with ammonium perfluorobutyrate (a perfluoroalkyl acid analogue of PFOA/PFOS) and assesses toxicological endpoints (liver, thyroid, gene expression), meeting the exposure and toxicity criteria."
4791,"NO — This is a materials-science study of a fluorinated copolymer for polymer solar cells and does not investigate PFOA/PFOS (or their analogues), exposures, or immune/toxicological outcomes."
4792,"YES — The paper describes use of a ""perfluorochemical (PFC)"" in a pancreas preservation method, which suggests use of perfluorinated compounds (potential PFAS/PFOA/PFOS analogues) relevant to the exposure criteria, though the specific chemical identity is not specified."
4793,"NO — This is an animal study of perflubron (a perfluorocarbon oxygen carrier) for myocardial protection, not an exposure to PFOA/PFOS (or listed analogues) and it does not assess immunotoxicity or immune-related health effects."
4794,"NO — This is a retrospective surgical series about intraoperative perfluorocarbon liquids (perfluorodecalin, perfluoro-n-octane) and surgical retention/visual outcomes, not a study of PFOA/PFOS (or their relevant analogues) exposure or immune/toxicologic effects."
4795,"NO — The study examines environmental biodegradation/persistence of a PFAS mixture in sewage sludge (not specifically PFOA/PFOS or listed analogues) and does not assess toxicity, immunotoxicity, or immune-related health effects."
4796,"NO — although PFOS is used as a ligand, this is a supramolecular chemistry study of receptor–anion binding in chloroform (NMR/ITC/ab initio) and does not investigate toxicity, immunotoxicity, or immune-related health effects in human, animal, or relevant in vitro models."
4797,"NO — This is a clinical case report of partial liquid ventilation using a perfluorocarbon (medical PFC), not exposure to PFOA/PFOS or the listed analogues, nor a study of immunotoxicity or immune-related effects."
4798,"YES — The study reports intravitreal exposure to a perfluorocarbon (likely PFO/perfluorooctane) in induced retinal ischemia, so it involves a C8 perfluorocarbon exposure and may assess toxicity/health effects (unclear from the title whether immune outcomes are measured)."
4799,"YES — The study tests perfluoroalkylated (fluorinated) glycolipids for biocompatibility in mice and cell cultures (toxicity endpoints), although it is unclear whether these compounds are PFOA/PFOS or one of the specific C8 analogues listed."
4800,NO — This is a materials-chemistry study of fluorinated conductive polymers and surface wettability (F-octyl/F-hexyl substituents) and does not involve PFOA/PFOS (or listed analogues) nor any immunotoxicity/biological health effects.
4801,"NO — This is an analytical methods paper comparing detectors for underivatized amino acids (using pentadecafluorooctanoic acid as an ion-pair reagent) and does not investigate PFOA/PFOS exposure, immunotoxicity, toxicity, or immune-related health effects."
4802,"NO — The study concerns use of perfluoroperhydrophenanthrene (a surgical perfluorocarbon) in eye surgery, not exposure to PFOA/PFOS (or listed analogues) nor research on immunotoxicity or immune-related health effects."
4803,"YES — Measures PFOS (and PFOA) accumulation in serum of captive Bengal tigers and African lions and includes a toxicity/risk assessment, so it is an animal study of PFOA/PFOS-related toxicity."
4804,"NO — This surgical/ophthalmology report describes intraocular perfluorocarbon gases (C2F6, C4F10) for retinal repair, not PFOA/PFOS (or listed C8 analogues) and does not study immunotoxicity or immune-related health effects."
4805,"NO — This study assesses perfluorophenanthrene as a vitreoretinal tamponade and reports surgical outcomes/complications, not exposure to PFOA/PFOS (or listed analogues) nor immunotoxicity or immune-related effects."
4806,"NO — This is a synthetic chemistry paper about fluorinated silver catalysts and fluorous solvents (e.g., Fomblin), not a study of PFOA/PFOS (C8) exposures or immune/toxic effects in humans, animals, or in vitro."
4807,"NO — This is a synthetic catalysis/organic chemistry study on asymmetric hydroformylation of olefins (including trifluoropropene) and does not investigate PFOA/PFOS (or listed analogues), exposure, or immunotoxicity/immune-related health effects."
4808,"NO — This is an environmental monitoring study reporting PFOS/PFOA concentrations in wildlife (albatrosses, seals, penguins, skuas) and does not assess toxicity, immunotoxicity, or immune-related health effects."
4809,"NO — This is a physical chemistry SAXS study of a perfluoroalkyl sulfonamide surfactant and fluorinated oils focused on micelle structure and self-assembly, not an exposure/toxicity or immunotoxicity study of PFOA/PFOS (or related health effects)."
4810,"NO — This study tests perfluorocarbons (FC77, perfluorooctylbromide, FC43) in surfactant-depleted animals, not PFOA, PFOS, or the specified analogues, so it does not meet the exposure criteria despite assessing pulmonary inflammation."
4811,"NO — This review concerns patent foramen ovale (cardiac) and migraine, not exposure to PFOA/PFOS (perfluorinated chemicals) or immunotoxicity/toxicity studies."
4812,"NO — The record studies gas diffusion in a generic perfluorocarbon liquid for artificial blood and does not mention PFOA, PFOS, their listed analogues, or any immunotoxicity/toxicity outcomes."
4813,"NO — Measures PFOS/PFOA concentrations in bird eggs/tissues (environmental monitoring) but does not investigate toxicity, immunotoxicity, or immune-related health effects."
4814,"NO — This paper discusses recombinant human erythropoietin in Jehovah's Witnesses and only briefly mentions perfluorocarbons as oxygen carriers; it does not study PFOA, PFOS (or listed analogues) or immune/toxicity outcomes."
4815,NO — This materials/methods study on plasma lithography and cell-shape control uses fluorocarbon polymer films and reports cell morphology but does not involve PFOA/PFOS (or listed analogues) nor any toxicologic or immune-related outcomes.
4816,"NO — This is a synthetic-chemistry methods paper on perfluoroalkylation using organosilicon reagents and does not report human, animal, or in vitro studies of PFOA/PFOS (or analog) exposures or immune/toxicological outcomes."
4817,"NO — This is a human biomonitoring study reporting serum PFOS/PFOA concentrations by region, age, and sex but does not assess toxicity, immunotoxicity, or immune-related health effects."
4818,"NO — This paper reviews perfluorochemical emulsions (Fluosol, PFOB) as radiosensitizers in cancer radiotherapy and does not report exposure to PFOA/PFOS (or specified analogues) nor assess immunotoxicity/toxicity or immune-related health effects."
4819,NO — This is a collaborative study of an HPLC assay for flucytosine in capsules and does not involve PFOA/PFOS (or related C8 compounds) nor report immunotoxicity/toxicity or immune-related health effects.
4820,"NO — This is an atmospheric chemistry study of short-chain perfluorinated aldehyde hydrates (x = 1, 3, 4) focusing on reaction kinetics and environmental formation of perfluorinated carboxylic acids, not an exposure/toxicity or immunotoxicity study of PFOA/PFOS (C8) or the specified analogues in human, animal, or in vitro systems."
4821,"NO — This study uses perflubron (perfluorooctyl bromide) for liquid ventilation and investigates oxygenation/physiology in animal lungs, not exposure to PFOA/PFOS (or listed analogues) nor immunotoxicity or immune-related health effects."
4822,"NO — although it uses lithium perfluorooctanesulfonate (a PFOS salt), this is a chemistry study of Diels–Alder reaction rate enhancement in perfluorinated emulsions, not research on toxicity, immunotoxicity, or immune-related health effects."
4823,"YES — 90-day oral gavage study of 8:2 fluorotelomer alcohol, an 8‑carbon fluorinated telomer often considered a precursor/analogue to PFOA, reporting subchronic systemic toxicity (liver, kidney, enamel) in rats and thus falls within the review's toxicity/immunotoxicity scope."
4824,"NO — The paper reports PFOS/PFOA concentrations in indoor dust and exposure estimates (environmental monitoring/exposure assessment) but does not present toxicity, immunotoxicity, or immune-related health outcome research."
4825,YES — Animal study exposing chickens to PFOS and PFOA that assesses toxic effects via hepatic gene-expression changes using microarray analysis.
4826,"YES — Animal study of perfluorooctanoate (PFOA/APFO) in cynomolgus monkeys with detailed pharmacokinetics, tissue concentrations, and elimination data relevant to PFOA toxicology."
4827,"NO — This study investigates the oligomeric structure of the vanilloid receptor VR1 and only mentions perfluoro-octanoic acid as an electrophoresis reagent, not as an exposure or as part of any immunotoxicity/toxicity or immune-related outcomes."
4828,"YES

This study examines exposure to PFOS and reports its toxic effects (acute lethality and avoidance behavior) in earthworms, meeting the inclusion criteria for toxicity research on PFOS."
4829,"YES — Animal (fish) study of waterborne PFOA exposure that measures hepatic estrogen-responsive genes (VTG, ERβ) and gonadal development, demonstrating endocrine/reproductive toxicity from PFOA."
4830,"YES — Experimental study of PFOS exposure in zebrafish larvae showing disruption of the hypothalamus–pituitary–thyroid axis (changes in thyroid-related gene expression and hormone levels), i.e., evidence of toxic effects of PFOS."
4831,"NO — This study concerns perfluorocarbon (PFC) blood-substitute emulsions and their distribution/elimination kinetics, not exposure to PFOA/PFOS (or specified analogues) and it does not address immunotoxicity or immune-related health effects."
4832,"NO — The study examines thrombogenicity of surface-modified polymers (including CF4 plasma fluorination) and does not mention exposures to PFOA, PFOS, or any listed analogues/C8 perfluorinated compounds."
4833,"NO — The paper describes a protein purification method using a perfluorinated octanoate detergent (sodium pentadecafluoro-octanoate) but does not study PFOA/PFOS exposure, toxicity, immunotoxicity, or immune-related health effects."
4834,"NO — This is an analytical methods paper quantifying alpha- and beta-naphthylamines in FD&C Red No. 2 (using perfluorooctanoic anhydride as a derivatizing reagent), not a study of PFOA/PFOS (or analog) exposure or related toxicity/immunotoxicity."
4835,"NO — The study tests perfluorodecalin for partial liquid ventilation in piglet lungs and measures pulmonary vascular resistance after oleic-acid injury, not exposure to PFOA/PFOS (or listed analogues) and it does not assess immunotoxicity or immune-related outcomes."
4836,YES — In vitro study showing that PFOS and PFOA (among PFASs) inhibit human and rat 11β‑HSD1 activity (toxicity/mechanistic effect on glucocorticoid activation relevant to health).
4837,"NO — This is a physical/organometallic chemistry and computational study of electronic effects of perfluoroalkyl groups in phosphines, not research on exposure, toxicity, or immune-related effects of PFOA/PFOS or their analogues."
4838,"NO — This review discusses bronchopulmonary dysplasia and mentions generic perfluorocarbon liquid ventilation but does not report research on PFOA, PFOS, or any of the specified C8 analogues or immune-related toxic effects."
4839,"NO — Case report about retained surgical perfluorocarbon liquid (Perfluoron) in the eye and OCT imaging, not about exposure to PFOA/PFOS (or listed analogues in the context of systemic toxicology) nor any immunotoxicity or immune-related health outcomes."
4840,"YES — The record explicitly concerns serum PFOA and PFOS levels in relation to pregnancy outcome, indicating human health effects/toxicity of these perfluoroalkyl substances."
4841,"NO — the study investigates PFHxS (perfluorohexane sulfonate), a C6 PFAS, rather than PFOA, PFOS, or the specified C8-related analogues, so it does not meet the exposure inclusion criterion."
4842,"NO — This is a synthetic organic chemistry methods paper describing perfluoroalkylated ester formation (using perfluoroalkanoic anhydride) with no human/animal/in vitro exposure, toxicity, or immunotoxicity data."
4843,"NO — The exposure is perfluoroperhydrophenanthrene (a perfluorocarbon surgical tamponade), not PFOA/PFOS or the listed analogues, and the paper reports surgical outcomes rather than immunotoxicity or immune-related effects."
4844,"YES — the record discusses perfluorochemical (perfluorinated) emulsions (Fluosol-DA), and although it does not explicitly name PFOA/PFOS or the listed analogues, it is unclear whether these perfluorinated compounds overlap with the exposures of interest."
4845,"YES — Reports concentrations of PFOS and other perfluoroalkyl acids in marine organisms and includes hazard-quotient toxicity assessments for fish (i.e., a toxicity-related study of PFOS/PFAs)."
4846,"NO — This paper models atmospheric PFOA/PFO exposure and resulting serum concentrations in humans but does not assess toxicity, immunotoxicity, or any immune-related health effects."
