index,raw_response
7415,"NO — Although the study includes bisphenol A, it examines enzymatic degradation of EDCs in aquatic plants (environmental removal/biological Fenton reaction) and does not report any obesity-related outcomes nor use human, animal, or in vitro biomedical study designs."
7416,NO — This in vitro dental materials study examines composite polymerization and interfacial debonding and does not mention bisphenol A or the specified analogues nor report any obesity-related outcomes.
7417,"NO — Study measures bisphenol A and endocrine disruption in fish (vitellogenin, gonadal histology) but does not report any obesity-related outcomes."
7418,"NO — This is a non-research popular piece on reusing water bottles and does not mention BPA/its analogues, obesity-related outcomes, or present human/animal/in vitro study data."
7419,"NO — This study examines fungal metabolism of methoxychlor (producing ""BPA-like"" metabolites) and does not report exposure to BPA or the specified bisphenol analogues nor any obesity-related outcomes."
7420,"NO — the study investigates fetal BPA exposure and reports mammary gland hyperplasias and carcinoma outcomes in rats, not any obesity-related measures."
7421,NO — This in vitro dental bonding study does not investigate bisphenol A or its specified analogues nor report any obesity-related outcomes.
7422,"YES — The record clearly concerns bisphenol A exposure (matches the exposure criterion), but the title gives no information about obesity-related outcomes so inclusion is unclear without full-text review."
7423,NO — This is a dental materials study reporting mechanical and radiopacity properties of flowable composites with no mention of bisphenol A or its analogues and no obesity-related outcomes.
7424,"NO — This is an environmental/membrane fouling study using BPA as an indicator chemical, with no human/animal/in vitro exposure research or any outcome measures related to obesity."
7425,"YES — in vitro study of BPA exposure in human oral epithelial cells; while it does not report direct obesity outcomes, it identifies altered expression of CIDE-3, a gene implicated in lipid metabolism/obesity, so relevance is unclear."
7426,"NO — This paper reports on removal of bisphenol A and other EDCs in sewage treatment processes and estrogenic activity in effluents, not on BPA exposure effects or any obesity-related outcomes."
7427,NO — This in vitro dental materials study examines enamel bond strength and surface morphology of self-etching primers and does not involve bisphenol A or its listed analogues nor report any obesity-related outcomes.
7428,"YES — Animal study exposes goldfish to BPA (4,4'-isopropylidenediphenol) and reports alterations in energy and lipid metabolism (metabolic dysregulation) relevant to obesity-related outcomes."
7429,"NO — The study examines BPA-induced androgen receptor activation and mitogenesis in prostate cancer (LNCaP) cells (an in vitro cancer outcome), not any obesity-related outcome."
7430,"NO — Although this study involves BPA exposure in Chironomus riparius, it reports developmental and reproductive endpoints (emergence time, adult emergence, egg production/viability), not any obesity-related outcomes."
7431,NO — This paper describes analytical methods and toxicokinetic measurements of BPA/BPA‑glucuronide (including in sheep) but does not report any outcomes related to obesity.
7432,"NO — Animal study of prenatal/neonatal BPA effects on the central dopaminergic/reward system and drug-induced behaviors (hyperlocomotion, morphine reward) with no reported obesity-related outcomes (weight, adiposity, or metabolic measures)."
7433,NO — This is an analytical-methods paper for detecting BPA in natural waters (magnetic SPE and LC-MS/MS) and does not report any obesity-related outcomes or human/animal/in vitro exposure studies.
7434,"NO — This in vitro study examines dental sealant optical properties and laser fluorescence for caries detection (titanium dioxide, filler, protoporphyrin IX) and does not involve bisphenol A or its listed analogues nor report any obesity-related outcomes."
7435,NO — This ex vivo dental materials study evaluates glass-ionomer cements' bond strength and does not mention exposure to BPA or its analogues nor report any obesity-related outcomes.
7436,"NO — This is an analytical/toxicokinetic study measuring bisphenol AF (BPAF) concentrations in dosed rats and does not report any obesity-related outcomes (weight, adiposity, or metabolic measures)."
7437,NO — The paper studies BADGE (bisphenol A diglycidyl ether) and its hydrolysis products for mutagenicity in the Ames assay and does not assess BPA (or the listed analogues) nor any obesity-related outcomes.
7438,"NO — Although the study examines bisphenol A in an in vitro MCF7 transcriptome assay, it does not report any outcomes related to obesity."
7439,NO — This article concerns epoxy dermatitis in a non-occupational setting and does not involve bisphenol A (or listed analogues) nor report any obesity-related outcomes.
7440,"NO — Title focuses on sunscreens with no indication of exposure to bisphenol A or its specified analogues or any obesity-related outcomes, so it does not meet the inclusion criteria."
7441,"NO — Animal study of neonatal BPA exposure measuring hypothalamic estrogen signaling and adult sexual behavior, not reporting any obesity-related outcomes."
7442,"NO — This in vitro dental materials study examines effects of oxidizing/reducing agents on dentin bond strength (hydrogen peroxide, sodium hypochlorite, sodium ascorbate) and does not mention bisphenol A or the specified analogues nor report any obesity-related outcomes."
7443,"YES — The record addresses bisphenol A exposure and adult disease and may include obesity/metabolic outcomes (unclear from the title alone), so it warrants inclusion pending full-text review."
7444,NO — This methods-comparison study measures BPA in human serum/urine and evaluates ELISA vs LC methods but does not report any obesity-related outcomes.
7445,"NO — This in vitro dental materials study examines bond strength of restorative monomers (Bis-GMA, TEGDMA, MMA) and repair liquids, not exposure to BPA or the listed BPA analogues nor any obesity-related outcomes."
7446,"NO — Although it examines low-dose BPA exposure, the paper evaluates reproductive and developmental effects (not obesity-related outcomes), so it does not meet the obesity outcome criterion."
7447,YES — This review specifically discusses bisphenol A exposure in human and animal studies and reports associations with birth weight changes and promotion of childhood obesity.
7448,"NO — This is an environmental membrane filtration study on removal/rejection of BPA from water and does not report any obesity-related outcomes or biological effects in humans, animals, or in vitro."
7449,NO — Animal toxicokinetic study of BPA exposure and fetal metabolism that does not report any outcome measures related to development of obesity or adiposity.
7450,NO — This is an in vitro dental materials study of shear bond strength of resin cements to ceramics and does not involve bisphenol A (or the specified analogues) nor report any obesity-related outcomes.
7451,"NO — The study examines BPA toxicogenomics, inflammation, and reproductive diseases (via gene/protein interactions) but does not report any obesity- or adiposity-related outcomes."
7452,"NO — In vitro study of BPA effects on human mammary epithelial cells reporting proliferation, senescence, and epigenetic changes related to carcinogenesis, with no obesity-related outcomes."
7453,NO — This in vitro dental materials study on resin bond strength to wet vs. dry dentin does not involve bisphenol A or its listed analogues and does not report any obesity-related outcomes.
7454,NO — The study only investigates polymer-coated magnetic particles for removing EDCs (including BPA) from water and does not report any obesity-related outcomes or biological exposure effects.
7455,"NO — This is an environmental/microbiological study of BPA biodegradation and estrogenicity by a Bacillus strain and does not report any human, animal, or in vitro outcomes related to obesity."
7456,NO — This is an analytical study of diglycidyl ether of BPA (DGEBA) migration into canned foods and does not report BPA/BPA-analogue exposures in humans/animals/in vitro nor any outcomes related to obesity.
7457,"NO — This study assesses leachability of dental resin monomers (Bis-GMA and UDMA) and surface hardness, not exposure to BPA or the listed BPA analogues nor any outcomes related to obesity."
7458,"NO — the article discusses BPA (2,2-bis(4-hydroxyphenyl)propane) and effects on spermatogenesis/germ cell apoptosis (male infertility) but does not report any obesity-related outcomes."
7459,"NO — Although the study examines exposure to BPA in an animal model, its outcomes are uterine weight and morphology (estrogenic effects), not any obesity-related measures."
7460,"NO — this in vitro dental materials study examines dentin-adhesive interface degradation and does not mention bisphenol A or the specified analogues, nor report any obesity-related outcomes."
7461,NO — The study evaluates fluoridated orthodontic resins' effect on white spot lesions in bovine teeth (in vitro) and does not mention exposure to bisphenol A or the specified analogues nor report any obesity-related outcomes.
7462,NO — This is an engineering/materials study evaluating fracture toughness of dental composite resins and does not investigate exposure to bisphenol A (or listed analogues) nor report any obesity-related outcomes.
7463,NO — This is a method-development study for measuring BPA and steroid hormones in human urine (no obesity-related outcomes reported).
7464,NO — This is an in vitro dental bonding-strength study on bovine enamel/dentin that does not mention bisphenol A (or listed analogues) nor report any obesity-related outcomes.
7465,NO — the study measures BPA levels and bioaccumulation in wild fish but does not report any obesity-related outcomes.
7466,NO — This is an in vitro dental microleakage study of adhesive performance on extracted teeth and does not report exposure to BPA (or the listed analogues) nor any obesity-related outcomes.
7467,NO — This is a dental materials adhesion study and does not investigate exposure to bisphenol A or its analogues nor report any obesity-related outcomes.
7468,NO — this is a dental materials study on bonding strengths of various adhesives to silver amalgam (mentions Bis‑GMA and other resins) and does not report exposures to bisphenol A or the listed BPA analogues nor any obesity-related outcomes.
7469,NO — the record studies bisphenol A's estrogenic potency and pharmacokinetics with uterotrophic (reproductive) endpoints and does not report any outcomes related to obesity.
7470,NO — the study assesses clinical performance of dental composite resins and amalgam and does not mention bisphenol A (or listed analogues) nor report any outcomes related to obesity.
7471,NO — This is a dental materials study about fissure sealant retention and etching time with no mention of bisphenol A (or listed analogues) or any obesity-related outcomes.
7472,NO — This is an environmental analytical methods paper detecting BPA in soil and does not report any obesity-related outcomes or human/animal/in vitro exposure effects.
7473,NO — This is an in vitro dental materials study of dentine-composite fracture toughness and does not involve bisphenol A (or its analogues) exposures nor report any obesity-related outcomes.
7474,NO — This is a materials study of post-irradiation polymerization of dental composites (bis-GMA and TEGDMA) and does not report exposure to bisphenol A (or listed BPA synonyms/analogues) in the context of obesity-related outcomes.
7475,NO — This is a dental case report on transurgical restoration/gingival surgery and does not mention exposure to bisphenol A (or its analogues) nor any outcomes related to obesity.
7476,NO — This in vitro study assesses surface roughness and droplet contact angle of orthodontic bonding cements and does not report exposure to BPA or its listed analogues nor any obesity-related outcomes.
7477,NO — This study concerns fracture toughness testing of dental resin composite specimen geometries and does not involve exposure to BPA or its analogues nor report any obesity-related outcomes.
7478,NO — in vitro study of BPA's effects on DNA-PKcs and DNA repair/radiosensitivity with no outcomes or measures related to obesity reported.
7479,"NO — Although the study tests bisphenol A's estrogenic activity in vitro (HeLa reporter cells), it does not report any obesity-related outcomes (it measures lactoferrin promoter-driven luciferase as an estrogenicity assay)."
7480,NO — This is an analytical methods paper on measuring free and total BPA in urine (applied to healthy adults and dialysis patients) and does not report any obesity-related outcomes.
7481,"NO — This is a materials-chemistry study of curing diglycidyl ether of bisphenol A (an epoxy derived from BPA) using NIR spectroscopy and reports viscosity/modeling outcomes, not any human/animal/in vitro obesity-related outcomes."
7482,NO — The study evaluates shear bond strength of orthodontic adhesives and does not report exposure to BPA or the specified bisphenol analogues nor any outcomes related to obesity.
7483,"NO — the record reports bisphenol A exposure in animal/cell models but examines DJ-1 and mitochondrial/complex I function related to Parkinson's/oxidative stress, with no obesity-related outcome measures."
7484,NO — the report involves exposure to an epoxy resin based on diglycidyl ether of bisphenol A (a BPA-related compound) but is a case report of occupational allergic contact dermatitis and does not report any obesity-related outcomes.
7485,NO — This is a dental materials study on surface treatments and shear bond strength of resin cement to titanium and does not involve bisphenol A (or its analogues) nor report any obesity-related outcomes.
7486,"NO — This is a materials/chemistry study on polymers that adsorb BPA and analogues (in vitro adsorption), and it does not report any human, animal, or cellular outcomes related to obesity."
7487,"YES — study clearly concerns Bisphenol-A exposure in lingual retainer bonding materials, but the title gives no indication of any obesity-related outcomes, so inclusion is unclear."
7488,NO — Study examines BPA effects on cognitive function and oxidative stress in rats (with NAC co-treatment) and does not report any obesity-related outcome measures.
7489,NO — This is a dental materials study on EDTA demineralization and resin-dentin bond durability and does not investigate bisphenol A (or listed analogues) nor any obesity-related outcomes.
7490,"NO — Animal study of BPA (and analogues) measuring oxidative kidney damage and related biomarkers, with no outcomes related to obesity reported."
7491,NO — In vitro dental materials study on resistance to vertical root fracture of post-core restorations with no mention of bisphenol A (or listed analogues) or any obesity-related outcomes.
7492,NO — This is an in vitro dental materials study of hybrid layer morphology and chemical treatments (HCl/NaOCl) with no mention of bisphenol A (or listed analogues) nor any obesity-related outcomes.
7493,NO — This is an in vitro dental materials study of fracture resistance and gap formation in composite MOD restorations and does not mention exposure to bisphenol A (or listed analogues) nor report any obesity-related outcomes.
7494,NO — Case report about a dental veneering technique for tetracycline-stained teeth with no mention of bisphenol A (or listed analogues) exposure or any obesity-related outcomes.
7495,"NO — Although the study involves bisphenol A, it is an environmental adsorption/chemistry study of BPA on carbon nanomaterials and does not report any outcomes related to obesity or employ human/animal/in vitro biological endpoints."
7496,NO — The study is an in vitro dental materials microleakage paper with no mention of bisphenol A or its specified analogues and reports no obesity-related outcomes.
7497,NO — This study examines prosthodontic cement film thickness and tensile bond strength with no mention of bisphenol A (or specified analogues) or any obesity-related outcomes.
7498,NO — This is an in vitro dental materials study comparing shear bond strengths of luting cements to metal alloys and does not involve bisphenol A (or the listed analogues) nor report any obesity-related outcomes.
7499,NO — This is a materials/dental composite polymerization study (hardness of Adaptic composite cured with 904 nm laser) and does not report exposures to BPA/analogues or any obesity-related outcomes.
7500,NO — The study measures environmental concentrations of BPA (and other phenolic compounds) in water and sediments but is an environmental monitoring paper and reports no obesity-related outcomes or human/animal/in vitro exposure-effect results.
7501,NO — this is a modeling/review paper on dermal exposure to indoor SVOCs (it only briefly mentions BPA in the context of transdermal uptake) and does not report any obesity-related outcomes or relevant human/animal/in vitro obesity research.
7502,NO — This is a dental materials study on visible-light curing depth and resin microhardness with no mention of bisphenol A or the specified analogues and no obesity-related outcomes.
7503,"NO — this is a methods-focused review mentioning bisphenol A as a food-packaging contaminant but does not present original research on BPA (or analogues) nor report any human, animal, or in vitro obesity-related outcomes."
7504,NO — This study investigates orthodontic composite adhesive bond strength in vivo and in vitro and does not mention exposure to BPA or specified bisphenol analogues nor report any obesity-related outcomes.
7505,NO — The study evaluates dentine-bonding agent bond strengths on pig bone and does not investigate exposure to bisphenol A or its listed analogues nor report any obesity-related outcomes.
7506,"NO — This is a computational and spectroscopic (DFT and SERS) study of BPA molecular vibrations and adsorption to gold, with no obesity-related outcomes or biological exposure data reported."
7507,NO — This in vitro orthodontic bonding study reports shear bond strength of adhesives (notably containing Bis-GMA/HEMA) and does not assess exposure to BPA or the listed analogues nor report any obesity-related outcomes.
7508,NO — The record concerns allergic stomatitis from acrylic compounds (dental materials) and does not report exposure to BPA or listed analogues nor any obesity-related outcomes.
7509,"YES — Animal study of BPA exposure in rats that explicitly measured body weight (an obesity-related outcome) along with liver/metabolic endpoints, so it meets the inclusion criteria."
7510,"NO — Although the study investigates BPA exposure in animal and in vitro assays, it reports genotoxicity and oxidative stress outcomes (micronuclei, DNA damage, etc.) and does not report any obesity-related measures."
7511,NO — The record concerns dental sealant retention and caries prevention and does not mention bisphenol A (or the listed analogues) nor any obesity-related outcomes.
7512,NO — Title concerns orthodontic visible light-curing resin materials with no mention of bisphenol A (or specified analogues) exposure nor any obesity-related outcomes.
7513,NO — This in vitro study examines operator effects on dentin bond strength of dental adhesives and does not involve exposure to bisphenol A (or the listed analogues) nor report any obesity-related outcomes.
7514,NO — the record examines bisphenol A's estrogenic/toxicological effects (mainly in vitro and reproductive endpoints) but does not report any outcomes related to obesity.
7515,"NO — Although the study exposes rats to bisphenol A, it measures uterine CaBP‑9k protein as a biomarker of estrogenicity in immature rats and does not report any obesity-related outcomes."
7516,"NO — although the record concerns bisphenol A environmental biodegradation, it reports aquatic degradation kinetics and microbial mineralization rather than any obesity-related outcome or human/animal/in vitro health effects."
7517,"NO — The study investigates BPA-induced changes in liver and kidney enzyme activities (succinate dehydrogenase and ATPase) in mice and quercetin’s protective effects, not any obesity-related outcomes."
7518,NO — This human case series describes allergic contact dermatitis and respiratory allergy from epoxy resins (including diglycidyl ether of bisphenol A) and does not report exposure to the specified BPA analogues nor any obesity-related outcomes.
7519,NO — This is an in vitro dental bond-strength study of sealant/composite application times and does not mention exposure to bisphenol A (or listed analogues) nor report any obesity-related outcomes.
7520,"NO — This is an in vitro HPLC elution study of dental resin monomers (Bis-GMA, Bis-EMA, etc.) reporting monomer release, with no direct BPA/analogue exposure assessment as specified and no obesity-related outcomes."
7521,NO — This review evaluates reproductive and developmental effects of low-dose bisphenol A and does not report any obesity- or adiposity-related outcomes.
7522,"NO — although this zebrafish study examines developmental exposure to BPA and gene-expression/behavioral and teratogenic outcomes, it does not report any obesity-related measures."
7523,NO — This is an in vitro study of BPA (and isobutylparaben) effects on estrogenic markers (calbindin‑D(9K) and progesterone receptor) in GH3 cells and does not report any obesity-related outcome measures.
7524,NO — this study assessed co-variation of PCBs and other contaminants in elderly blood samples but does not report measurements of BPA or the specified bisphenol analogues nor any obesity-related outcomes.
7525,NO — The paper investigates esterase-catalyzed degradation of dental resin monomers (bisGMA and TEGDMA) in vitro and does not report any obesity-related outcomes despite bisGMA being a BPA-derived monomer.
7526,"NO — Although the study examines bisphenol A in an in vitro endometrial cell model, it does not report any outcomes related to obesity (it assesses estrogenic binding and C3 expression)."
7527,NO — The study tests bisphenol-A in an in vitro yeast estrogenicity assay but does not report any outcomes related to obesity.
7528,"NO — This is a general review/commentary that only mentions bisphenol A among many endocrine disruptors and does not report primary human, animal, or in vitro research linking BPA (or specified analogues) to any obesity-related outcome."
7529,NO — this in vitro study evaluates antibacterial effects of dentin bonding systems and does not mention exposure to BPA or the listed analogues nor report any obesity-related outcomes.
7530,"YES — The record explicitly concerns bisphenol A low-dose endocrine activity (relevant exposure), but the title does not specify any obesity-related outcomes so inclusion is uncertain and warrants screening."
7531,NO — The study only uses bisphenol A diglycidyl ether (BADGE) as a PPAR-gamma antagonist in an in vitro inflammatory gene expression experiment and does not investigate BPA (or the listed BPA synonyms/analogues) as an exposure nor report any obesity-related outcomes.
7532,"NO — This is an analytical chemistry methods paper detecting bisphenol A in grape/wine samples and does not report any human, animal, or in vitro obesity-related outcomes."
7533,NO — This is a dental materials study on bond strength of self-adhesive resin cements to zirconia and does not investigate bisphenol A/analogues or any obesity-related outcomes.
7534,NO — This is a dental technique note about using Bis-GMA composite resin for post-and-core patterns and does not report exposure to the specified BPA compounds or any obesity-related outcomes.
7535,NO — This is a dental materials study of resin composite curing and microhardness and does not report exposure to bisphenol A (or listed analogues) nor any obesity-related outcomes.
7536,"NO — although this is an animal study of in utero BPA exposure, the outcomes are molecular (AhR, AhRR, Arnt, and xenobiotic enzyme expression) and do not report any obesity-related measures."
7537,NO — The record describes in vitro testing of methacrylate dental resins and curing light effects and does not mention BPA or any listed bisphenol analogues nor any obesity-related outcomes.
7538,"NO — This is a dental materials study of a BIS-GMA-containing adhesive reporting bond strength, microleakage and SEM results, with no assessment of BPA/analogue exposure in relation to any obesity-related outcome."
7539,"YES — Animal study of bisphenol A exposure in pregnant rats reporting body weight outcomes (pregnant and fetal rat weight), which is relevant to obesity-related measures."
7540,"NO — Although the study tests bisphenol A (and related compounds) in vitro using rat GH3 cells, it assesses thyroid hormone–related cell proliferation and not any outcome measures related to obesity."
7541,NO — The title indicates a materials/mechanical study of composite core materials with colorants and does not mention bisphenol A (or its analogues) nor any obesity-related outcomes.
7542,NO — the paper measures bisphenol A levels and estrogenicity in wastewater using passive samplers and biomonitors but does not report any outcomes related to obesity.
7543,NO — This is an in vitro dental bonding strength study of orthodontic adhesives and curing lamps that does not mention bisphenol A (or listed analogues) exposure nor report any obesity-related outcomes.
7544,NO — This is a dental materials study on polishing systems and composite surface roughness and does not involve bisphenol A/analogues or any obesity-related outcomes.
7545,"NO — The title indicates a materials/SEM evaluation of ""Silar"" with no mention of bisphenol A or its analogues, obesity outcomes, or relevant biological study design, so it does not meet inclusion criteria."
7546,"NO — Although bisphenol A was tested, the study reports in vitro apoptosis outcomes in leukemia cells (cancer-related), not any obesity-related measures."
7547,"NO — this study tests diglycidyl ether of bisphenol A (DGEBPA), a BPA derivative not listed among the specified BPA/analogues, and reports teratogenic/embryo–fetal outcomes in rabbits with no obesity-related measures."
7548,NO — This is a methods/biomonitoring study measuring free and conjugated BPA in maternal and cord blood and does not report any outcomes related to obesity.
7549,"NO — This review focuses on BPA effects on the brain, epigenome, and behavior and does not report outcomes related to obesity."
7550,"NO — This is an environmental monitoring review reporting wastewater concentrations and removal rates for Bisphenol A, but it does not present human, animal, or in vitro exposure studies nor any outcome measures related to obesity."
7551,NO — the paper reports detection/characterization of bisphenol A in environmental samples using analytical methods but is an environmental/analytical study and does not report any obesity-related outcomes or relevant human/animal/in vitro experiments.
7552,NO — This study examines bond strengths of dental adhesives to sclerotic dentin and does not mention bisphenol A or the specified analogues nor report any obesity-related outcomes.
7553,NO — the study examines BPA and BPAQ effects on xanthine oxidase activity and oxidative DNA damage in rat liver/hepatocyte in vitro but does not report any obesity-related outcomes.
7554,NO — This is a dental/prosthodontic technique paper on provisional bridge fabrication and does not involve bisphenol A (or listed analogues) exposure nor report any obesity-related outcomes.
7555,"NO — This is an in vitro dental materials bonding study comparing shear bond strength of CEM, MTA, and RMGI to composite resin and does not report exposure to bisphenol A (or the listed analogues) nor any obesity-related outcomes."
7556,YES — Human study examining urinary bisphenol A levels and their positive association with metabolic syndrome (an obesity-related outcome) in NHANES participants.
7557,NO — this is a dental materials study on shear bond strength of orthodontic adhesives in extracted teeth and does not mention bisphenol A (or the listed analogues) nor report any obesity-related outcomes.
7558,"YES — Study treated HFD-fed mice with BADGE (bisphenol A diglycidyl ether, a BPA derivative) and reports effects on body weight, adipose tissue mass and liver steatosis, so it meets exposure (BPA-related) and obesity outcome criteria."
7559,NO — in vitro study of BPA-induced CRH expression in placental JEG-3 cells that does not report any outcomes related to obesity.
7560,NO — This animal study examines perinatal bisphenol A effects on adult sexual/reproductive behavior in rats and does not report any obesity-related outcomes.
7561,"NO — Although the study examines BPA exposure (in vitro) and oxidative-stress outcomes, it does not report any obesity-related measures (e.g., body weight, adiposity, BMI, or adipogenesis)."
7562,"NO — The study investigates the methoxychlor metabolite HPTE on rat luteal cell progesterone production (with bisphenol-A only used as a comparator), and does not report any obesity-related outcomes."
7563,"NO — The study examines BPA derivatives' effects on hypoxic erythropoietin expression in Hep3B cells (an in vitro hypoxia response), not any obesity-related outcome."
7564,"NO — This in vitro dental bleaching study examines tooth fracture resistance and use of sodium ascorbate and hydrogen peroxide, with no mention of bisphenol A (or its listed analogues) nor any obesity-related outcomes."
7565,NO — This is an in vitro/ex vivo SEM study of a dental self-etching primer (Prompt-L-Pop) with no exposure to bisphenol A or its specified analogues and no outcomes related to obesity.
7566,"NO — the study detects BPA and uses in vitro endocrine assays but reports estrogenic/endocrine disruption endpoints (steroidogenesis, ER activity) related to fish population concerns and does not report any obesity-related outcomes."
7567,"YES — The brief title ""Experimental study of a composite"" gives no information on bisphenol A (or listed analogues), obesity outcomes, or study population, so relevance is unclear and cannot be excluded without more details."
7568,NO — This is an engineering/microarray fabrication methods paper (quartz pins) and does not study bisphenol A or its listed analogues nor report any obesity-related outcomes.
7569,"NO — the paper measures BPA and chlorinated-BPA levels in human adipose tissue (exposure), but does not report any obesity-related outcomes (e.g., BMI, adiposity measures, weight, or adipocyte endpoints)."
7570,"NO — this paper reports environmental emissions, wastewater monitoring and mentions weak estrogenic activity in vitro/animal tests but does not report any outcomes or measures related to obesity."
7571,"NO — study on occlusal wear of dental pit-and-fissure sealants over two years, with no mention of bisphenol A/analogues or any obesity-related outcome."
7572,"NO — this is a materials/sterilization study of BisGMA-TEGDMA thermosets (dental resins) reporting mechanical and residual-monomer outcomes, not research on BPA/BPA-analogue exposure related to obesity in humans, animals, or in vitro."
7573,NO — This clinical dental study examines glass‑ionomer cement effects on carious dentine and microbiological outcomes in children and does not involve exposure to BPA or its listed analogues nor report any obesity‑related outcomes.
7574,NO — This consensus review evaluates evidence for BPA's carcinogenicity in humans and animals and does not report outcomes related to obesity.
7575,"YES — The study exposes Japanese medaka to bisphenol-A (BPA) and reports a moderate increase in hepatocyte somatic index (hepatic fatness), an obesity-related outcome, in an animal model."
7576,NO — This in vitro dental materials study examines amalgam-resin repair and microleakage with different adhesives and does not investigate bisphenol A (or listed analogues) exposure or any obesity-related outcomes.
7577,NO — This dental materials study on microleakage of crown cements does not assess exposure to BPA or the listed analogues nor report any obesity-related outcomes.
7578,"NO — The study investigates bisphenol A exposure in brown trout but reports steroid hormone levels and gonad histology/sex differentiation without any obesity-related outcomes, so it does not meet the outcome inclusion criterion."
7579,NO — This orthodontic bonding study does not mention bisphenol A or its specified analogues and reports dental bonding outcomes rather than any obesity-related measures.
7580,NO — This is a general dental review/commentary about BPA and its derivatives in dental materials and does not report original research or any outcomes related to obesity.
7581,NO — Animal study of dentinal adhesives in rat pulpal exposures that does not mention BPA or any listed bisphenol analogues and reports dental/pulp outcomes rather than any obesity-related measures.
7582,NO — This is a materials/chemical engineering in vitro study on molecularly imprinted binding sites for BPA and does not report any obesity-related outcomes.
7583,"NO — Animal study of BPA hepatic glucuronidation and excretion in pregnant vs nonpregnant rats that reports pharmacokinetics/metabolism, not any obesity-related outcomes."
7584,NO — This mouse study examines prenatal BPA effects on reproductive tissues and estrous cyclicity but does not report any obesity- or adiposity-related outcomes.
7585,NO — The paper uses a bisphenol A–based epoxy (EPON 828) in a materials engineering self-healing composite but is not a human/animal/in vitro study and reports no obesity-related outcomes.
7586,"NO — The study is an environmental monitoring survey that only reports detection of bisphenol A in groundwater and does not include any human, animal, or in vitro research reporting outcomes related to obesity."
7587,NO — the study examines BPA-induced apoptosis and signaling in hippocampal HT-22 cells (neurotoxicity in vitro) and does not report any obesity-related outcomes.
7588,NO — This is an in vitro dental materials study on the effect of eugenol-containing vs eugenol-free temporary cements on bond strength to dentine and does not involve bisphenol A or its listed analogues nor report any obesity-related outcomes.
7589,NO — The paper describes surface modification of BisGMA/TEGDMA dental thermosets and in vitro cell proliferation but does not examine exposure to bisphenol A (or its listed analogues) in the context of obesity-related outcomes.
7590,NO — The record addresses BPA pharmacokinetics and exposure estimates and does not report any obesity-related outcomes.
7591,"NO — Although bisphenol A was detected in fish bile, the study examines antiandrogenic activity and reproductive/feminization effects in fish, not any obesity-related outcomes."
7592,NO — This is an in vitro dental materials wear study of resin-modified glass ionomers and does not investigate bisphenol A (or listed analogues) exposure nor any obesity-related outcomes.
7593,"NO — This is a dental materials study on dentin bonding agent performance (in vivo/in vitro, intrapulpal pressure and dentin depth) and does not investigate exposure to bisphenol A or its analogues nor any obesity-related outcomes."
7594,NO — This is an environmental/toxicology review of BPA's contamination and endocrine-disruptive effects in aquatic organisms and does not report any obesity-related outcomes.
7595,NO — The study investigates adhesive resin layer thickness and bond strength in dental restorations and does not mention bisphenol A or its analogues nor report any obesity-related outcomes.
7596,"YES — Animal study of prenatal/lactational bisphenol A exposure in rats reporting offspring body weight, increased adipose tissue, and metabolic outcomes (glucose, insulin, leptin) related to obesity."
7597,NO — This in vitro GFP expression study examines estrogenic activity of BPS/BPA and related compounds but does not report any outcomes related to obesity.
7598,"NO — Although the study involves an epoxy resin derived from bisphenol A (diglycidyl ether of BPA), it reports patch-test contact allergy outcomes (dermatology) rather than any obesity-related measures, so it does not meet the outcome criterion."
7599,NO — The study investigates effects of bleaching and antioxidant treatment on resin–enamel bonding in dental specimens and does not involve bisphenol A or its listed analogues nor report any obesity-related outcomes.
7600,NO — this study examines nanoleakage of dentin bonding agents in extracted teeth and does not assess exposure to BPA or its listed analogues nor report any obesity-related outcomes.
7601,NO — This study measured urinary BPA concentrations and estimated intakes in pregnant women but does not report any outcomes related to obesity.
7602,"NO — This is an in vitro dental materials study of composites containing bisphenol‑alpha‑glycidyl methacrylate (Bis‑GMA), not BPA or the listed analogues, and it reports mechanical/absorption outcomes rather than any obesity-related measures."
7603,"NO — The study examines genotoxicity of BADGE and its hydrolysis products (epoxy derivatives of BPA), not BPA or the listed BPA analogues, and reports genotoxicity outcomes (micronuclei/CBPI) rather than any obesity-related measures."
7604,"NO — This appears to be a commentary/policy/regulatory article about BPA regulation rather than a human, animal, or in vitro research study reporting outcomes related to obesity."
7605,NO — This in vitro study investigates the effect of 35% hydrogen peroxide bleaching on composite-tooth bond strength and does not involve bisphenol A (or listed analogues) exposure nor any outcomes related to obesity.
7606,NO — Animal study of BPA absorption and metabolism in rats and mice that does not report any obesity-related outcomes.
7607,NO — This is an analytical-methods paper measuring bisphenol A and other phenols in fish and does not report any obesity-related outcomes or exposure-effect data.
7608,"NO — This paper reports migration of BADGE and BFDGE from can linings (diglycidyl ethers), not exposure to BPA or the specified BPA synonyms/analogues, and it does not report any obesity-related outcomes."
7609,NO — This is an in vitro dental materials study on dentin bonding in bovine teeth with no mention of bisphenol A (or specified analogues) exposure and no outcomes related to obesity.
7610,NO — This is an in vitro dental materials study on fibre post fracture loads in bovine teeth and does not involve bisphenol A (or listed analogues) exposure nor report any obesity-related outcomes.
7611,"NO — Studies BPA exposure but reports only thyroid function outcomes (T4, thyroid response) in rats, not any obesity-related measures (body weight, adiposity, metabolic/obesogenic endpoints)."
