index,raw_response
3528,"NO — This is a 1969 committee/report on dental prevention mentioning fluoridation in passing, not an animal study and it does not report any neurotoxicity outcomes."
3529,NO — This is a biochemical study of ACE binding using rat tissues that only mentions fluoride ions in passing (not as an exposure) and does not assess neurotoxicity or report an in vivo animal exposure.
3530,"NO — the study investigates aluminum chloride (AlCl3) effects in rat cortical slices, not fluoride or its analogues, so it does not meet the exposure criterion."
3531,"YES — The title indicates study of fluorine-substituted (fluorinated) norepinephrine analogues (a fluoride-related exposure) and potential effects on noradrenergic signaling, but the record gives no details on species or neurotoxicity outcomes so relevance is unclear."
3532,"YES — The record specifically cites fluoride causing ""specific neurobehavioral deficit"" following perinatal exposure (relevant to fluoride neurotoxicity), though it does not clearly state whether the data come from animal studies."
3533,"YES — Animal (hen) study reporting neurotoxic outcomes (delayed neurotoxicity, ataxia) after exposure to fluorinated organophosphates (mipafox, diisopropylfluorophosphate) and a sulfonyl fluoride (phenylmethylsulfonyl fluoride)."
3534,NO — This is a materials-chemistry paper on synthesis and properties of chlorotrifluorinated polymers for fuel-cell membranes and does not report any animal experiments or neurotoxicity outcomes.
3535,NO — a materials/adsorption study on fluoride removal from protein solutions/wastewater with no animal experiments or neurotoxicity outcomes reported.
3536,NO — This is a geochemistry experimental study of REE solubility in slab-derived fluids (mentions fluoride as a ligand) and does not involve animals or report any neurotoxicity outcomes.
3537,"NO — This is a biochemical purification and tissue‑distribution study of a PMSF‑inhibited carboxypeptidase from cat tissues (PMSF used as an enzymatic inhibitor), not an animal study of fluoride exposure or any neurotoxicity outcome."
3538,"NO — Although an animal study reporting neurotoxic/demyelinating outcomes, the exposure is proteinase K/PMSF/EAN serum, not fluoride or its analogues, so it does not meet the inclusion criteria."
3539,"NO — This is a materials/chemistry study of fluorinated microgels (synthesis and physicochemical characterization, BSA binding) and does not report any animal experiments or neurotoxicity outcomes."
3540,"NO — this is an in vitro enzymology study reporting fluoride inhibition of laccase activity, not an animal study and it does not report any neurotoxicity outcomes."
3541,"YES — Animal (Wistar rat) study of prenatal/postnatal fluoride exposure (50 and 150 ppm) reporting CNS neurotoxic outcomes (increased LPO, protein oxidation, MAO‑B, altered enzymes and decreased protein/RNA) with assessment of oxidative/macromolecular damage and antioxidant amelioration."
3542,NO — This is a review/hypothesis article that mentions fluoride as a possible environmental excitotoxin in ASD but does not report any animal study or animal neurotoxicity outcome measures.
3543,YES — Animal study of sodium fluoride exposure in male rats reporting effects on cholinesterase activity and neuromuscular transmission/contractility (neuro-related outcomes) along with other organ/tissue endpoints.
3544,"YES — This paper reports an animal (mouse) study with a neurological outcome (protection from limbic seizures) and describes fluorine-substituted analogues (p‑fluorine and other fluoroaryl derivatives), so it is relevant or at least unclear with respect to the fluoride-analogue exposure criterion."
3545,NO — This is an enzymology study characterizing the rat gland enzyme tonin and does not involve fluoride (or its analogues) exposure nor report any neurotoxicity outcomes.
3546,"YES — Reports exposure to omega-fluorinated analogs in an animal model (Reticulitermes flavipes) and measures toxicity and behavioral (attractiveness) effects, but does not explicitly report neurotoxicity endpoints so relevance is unclear."
3547,"NO — Animal study of a fluorocarbon (E‑66) emulsion in rats reporting pulmonary, hepatic, renal lesions and fluor accumulation but no outcomes or measures related to neurotoxicity."
3548,"NO — The study investigates effects of furosemide (a loop diuretic), not fluoride or fluoride analogues, so it does not meet the exposure criterion despite being an animal neurophysiology study."
3549,"YES — Animal study of protection against poisoning by soman (O‑pinacolyl methylphosphonofluoridate), an organophosphorus phosphonofluoridate containing a fluoridate moiety, reporting neurotoxic poisoning outcomes."
3550,"NO — This is an animal study of chronic ethanol exposure/withdrawal; sodium fluoride is only used as an in vitro adenylate cyclase activator (not an exposure of interest), so it does not report research on fluoride or its analogues related to neurotoxicity."
3551,NO — This is an in vitro biochemical study of vanadate effects on purified transducin/rhodopsin complexes (not an in vivo animal study) and does not examine exposure to fluoride or its analogues in an animal neurotoxicity model.
3552,"NO — This is an analytical-method paper using phenylmethanesulfonyl fluoride to stabilize Epothilone D in rat plasma, not an animal study of fluoride (or its analogues) exposure nor does it report any neurotoxicity outcomes."
3553,"NO — This is an environmental/coal pyrolysis study of trace metals and rare earth elements (no fluoride or analogues), and it is not an animal neurotoxicity study."
3554,"NO — This is an in silico molecular dynamics study using TFE (a fluorinated cosolvent) to probe peptide conformations, not an animal experiment and it does not report any neurotoxicity outcomes."
3555,"YES — Unclear: this is an animal (chick and rat) electrophysiology study that mentions use of internal fluoride salts (i.e., fluoride exposure) but the fluoride is used as an experimental tool and the paper does not report outcomes framed as neurotoxicity."
3556,YES — Animal (rat) study of chronic fluoride exposure measuring hippocampal neurotoxicity-related outcomes (RAGE and NF-κB protein and mRNA expression).
3557,"YES — This is an animal (snail Helix pomatia) neuronal study in which intracellular fluoride exposure irreversibly blocked a component of the asymmetric displacement current and calcium inward current, i.e., a neuronal electrophysiological effect relevant to neurotoxicity."
3558,"NO — this is a protein X‑ray crystallography study describing an H→F substitution in an amino‑acid side chain, not an animal exposure study and it reports no neurotoxicity outcomes."
3559,NO — This is a methods/review article about F-18 radiotracers and PET imaging (not an animal study of fluoride exposure) and does not report neurotoxicity outcomes from fluoride or its analogues.
3560,"NO — Although the study exposes rat parotid acini to aluminum fluoride (an analogue of fluoride) and uses an animal tissue model, its outcomes concern calcium entry in salivary gland cells, not any neurotoxicity measures."
3561,"NO — The study investigates phorbol-ester (TPA) effects on adenylate cyclase phosphorylation in frog/bovine tissues and only briefly mentions fluoride ion as an in vitro activator, but it does not examine exposure to fluoride/analogues as an experimental exposure nor report any neurotoxicity outcomes."
3562,"NO — This is a mineralogical/chemical study of fluorine in fossil-fuel combustion residues and environmental samples, not an animal study nor reporting any neurotoxicity outcomes."
3563,NO — This is a human case report of bone complications from sodium fluoride treatment (not an animal study) and does not report any neurotoxicity outcomes.
3564,"NO — This study concerns blood–brain barrier damage from air embolism, not exposure to fluoride or its analogues, so it does not meet the inclusion criteria."
3565,"NO — Materials-chemistry paper on synthesis and physical characterisation of fluorinated liquid crystals, with no animal experiments or neurotoxicity outcomes reported."
3566,"YES — the paper examines action potentials in the presence of different internal anions (which may include fluoride), a neurophysiological outcome, but the title does not specify use of fluoride or that it is an animal study."
3567,"NO — This rat study involves a fluorinated radioligand and reports synthesis, binding and tissue distribution/brain uptake (BBB penetration) but does not report any outcomes related to neurotoxicity."
3568,"NO — Sodium fluoride is only used here as an in vitro activator of adenylate cyclase in an assay, not as an animal exposure, and the study examines amphetamine sensitization rather than fluoride-related neurotoxicity."
3569,"YES — Rat brain synaptic plasma membranes were exposed to flurothyl (a fluorinated ether) and PMCA Ca2+-ATPase activity, a neuro-related outcome, was measured using animal-derived tissue."
3570,YES — Animal study reporting intravenous sodium fluoride (and analogues) doses in rabbits with deaths attributed to central nervous system depressive action (neurotoxic outcome).
3571,"YES — Animal study exposing B-10.A mice to a mono-fluorinated amphetamine analog (vs dextroamphetamine), reporting in-vivo (neurobehavioral/pharmacologic) responses relevant to neurotoxicity screening."
3572,"YES — The title reports effects of fluorinated pyrimidines (fluorine-containing analogues) on ribosomes in the nervous system (a neuro-related outcome), though the record does not specify whether the work was conducted in animals or in vitro."
3573,"NO — Animal study of vitamin D3 analogs (one described as a fluorinated analog) that reports bone, immune, weight and pathology outcomes but does not report any neurotoxicity-related measures."
3574,"NO — The study investigates AlF4- effects in vitro on rat liver histone H1 (not an in vivo animal study), so it does not meet the requirement for an animal study despite involving a fluoride analogue."
3575,"NO — This is a chemistry/catalysis study on N‑fluorinated nickel ligands and ethylene oligomerization, not an animal study and it reports no neurotoxicity or biological fluoride‐exposure outcomes."
3576,"YES — In vitro study using bullfrog ganglion neurons exposed to soman (pinacoloxymethylphosphoryl fluoride), an organophosphorus fluoridate, reporting neurophysiological/neurotoxic effects."
3577,"YES — Animal (rat) study that reports effects of sodium fluoride on axoplasmic transport in spinal ventral roots (a neurophysiological outcome), including dose-dependent slowing or acceleration and associated cAMP changes."
3578,"NO — This is an animal study measuring plasma/urine inorganic fluoride and urine oxalate after methoxyflurane in dogs, but it reports renal/biochemical endpoints and does not assess or report any neurotoxicity outcomes."
3579,"YES — Reports fluoride (2 mM) inhibiting [3H]acetylcholine uptake by synaptic vesicles (a neurotoxicity-relevant endpoint) from Torpedo californica, though it is an in vitro vesicle preparation from animal tissue so it’s unclear if it meets the requirement for an in vivo animal study."
3580,"YES — Study examines a mono-fluorinated analog of p-chloroamphetamine and its interactions with brain 5-hydroxytryptamine, indicating exposure to a fluorinated analog with outcomes on brain neurochemistry (likely an animal neurotoxicity study)."
3581,"NO — The record refers to aluminum, not fluoride or its analogues, so it does not meet the required exposure criterion (and contains no information indicating an animal neurotoxicity study)."
3582,"YES — Animal study exposing Macaca speciosa to a fluorinated ether (BAX-3224) with neurophysiological outcomes reported (EEG silence, absent VER), meeting the fluoride-exposure and neurotoxicity criteria."
3583,NO — This is a molecular characterization of an olfactory serine protease in lobster and does not involve exposure to fluoride or its analogues nor report any neurotoxicity outcomes.
3584,"YES — This experimental study examines fluorinated fluoroquinolone antibiotics' effects on neuromuscular transmission (reduced MEPP amplitude), a neurophysiological neurotoxicity outcome in an (implicit) animal/physiological preparation."
3585,NO — This is a chemistry study of macrocyclic anion receptors (binding halides including fluoride) with no animal experiments or any neurotoxicity outcomes reported.
3586,"NO — This is an in vitro study on bovine bone examining fluoride/phosphate effects on bone mineral and mechanical properties, not an (in vivo) animal study of neurotoxicity and it does not report any neurotoxic outcomes."
3587,NO — This is a biochemical purification study of a rat intestinal acyl‑CoA hydrolase (with only incidental mention of NaF as an assay reagent) and does not involve fluoride/analog exposure as a neurotoxicity experiment or report any neurotoxic outcomes.
3588,"YES — Animal study in guinea pigs exposed to isopropyl methylphosphonofluoridate (sarin), a fluorinated organophosphate, reporting recovery of cholinesterase activity (a neurotoxicity outcome)."
3589,"YES — Animal study in rats exposing them to sodium fluoride in drinking water (50–100 ppm) with reported neurobehavioral outcomes (impaired habituation and reduced active avoidance), indicating fluoride-related neurotoxicity."
3590,NO — This is a materials/colloid chemistry paper about synthesizing fluorinated PEGylated spheres and does not report an animal study or any neurotoxicity outcomes.
3591,NO — This is an animal study of endocannabinoid/endovanilloid compounds in a 3-nitropropionic acid rat model of Huntington’s disease and does not involve exposure to fluoride or fluoride analogues.
3592,"YES — Animal (hen) study reporting delayed neurotoxicity (paralysis) after exposure to O,O‑diisopropyl phosphorofluoridate (DFP), a fluorinated organophosphate (and TOCP)."
3593,"YES — Animal (rat) study of chronic fluoride exposure that measured brain hydrogen sulfide levels and cystathionine β‑synthase activity/protein, i.e., neurobiological outcomes relevant to neurotoxicity."
3594,"NO — although this rat study includes sodium fluoride exposure, it reports effects on renal cortical guanylate cyclase and cGMP (kidney outcomes), not any neurotoxicity endpoints."
3595,NO — Materials engineering study of nickel composite coatings using calcium fluoride as a filler; no animal subjects and no neurotoxicity outcomes reported.
3596,"NO — The paper examines biochemical effects of NaF on ribosomal protein phosphorylation in rabbit reticulocytes (a cellular/molecular outcome), not any neurotoxicity-related outcomes."
3597,"YES — Animal study in rats exposed to methanesulfonyl fluoride (a sulfonyl fluoride, i.e., a fluorine-containing compound) reporting neurobehavioral outcomes (passive avoidance performance and body‑swing bias) related to neurotoxicity."
3598,NO — This is a rat study of arecholine/atropine effects on carboxypeptidase activity in the nervous system (neurochemical outcomes) but does not involve fluoride or fluoride analogues.
3599,"NO — Animal study of fluoride exposure in rabbit aorta measuring vascular contractile responses (cardiovascular outcome), not any neurotoxicity-related outcome."
3600,"NO — This is a human genetic/biochemical study of a butyrylcholinesterase variant (not an animal study), and it does not examine exposure to fluoride (the term ""fluoride numbers"" refers to an assay characteristic, not fluoride exposure) or report neurotoxicity outcomes."
3601,"NO — The record describes biochemical solubilization and purification of rat brain adenylate cyclase, not a study of fluoride (or its analogues) exposure or neurotoxic outcomes."
3602,"YES — Animal study reporting neurobehavioral outcomes (perioral behaviors) after exposure to cholinesterase inhibitors including phenylmethanesulfonyl fluoride and methanesulfonyl fluoride (sulfonyl fluoride compounds), so relevant if sulfonyl fluorides are considered ""fluoride analogues."""
3603,NO — This is an animal (rat) study of xanthine oxidoreductase activity after decapitation/ischemia and does not involve exposure to fluoride or its analogues nor report fluoride-related neurotoxicity.
3604,NO — This is a geochemical/mineralogy study of Zr- and U-bearing minerals (not an animal exposure study) that only mentions fluoride in the context of uranium solubility/mobility and does not report any animal or neurotoxicity outcomes.
3605,"NO — This is an in vitro study using cultured rat pituitary tumor (GH) cells (not an in vivo animal study); although fluoride is mentioned, the paper examines TRH receptor/adenylyl cyclase biochemistry rather than animal neurotoxicity outcomes."
3606,"NO — This is a PET radioligand study of [18F]altanserin in rats reporting receptor binding/distribution, not an investigation of fluoride (or analogue) exposure effects or any neurotoxicity outcomes."
3607,"YES — Frog (animal) study reporting effects of sodium fluoride (NaF, 10 mM) on neurophysiological outcomes (acetylcholine release and perineural Ca2+ currents), meeting the exposure (fluoride), neurotoxicity-related outcome, and animal study criteria."
3608,"NO — The study investigates aluminum (Al) neurotoxicity in rabbits and rats, not fluoride or fluoride analogues, so it does not meet the exposure criterion."
3609,NO — Animal study of 18F-fluoro fatty acid biodistribution in rats (brain uptake and metabolite behavior) but does not report any neurotoxicity-related outcomes.
3610,NO — This is a chemical spectroscopy/structural study of chiral paracyclophanes with fluorinated substituents and does not report any animal experiments or neurotoxicity outcomes.
3611,NO — This is an in vitro study of sodium fluoride on neonatal rat osteoblasts examining bone-cell proliferation/apoptosis (no neurotoxicity outcomes) and not an in vivo animal study.
3612,"YES — Animal (rat) study examining neurotoxic outcomes (striatal cyclic nucleotide metabolism) after exposure to organophosphate nerve agents Soman and Sarin, which contain a fluoridate moiety (fluoride in their structure)."
3613,YES — Animal study (weanling Wistar rats) with fluoride exposure that reports fluoride accumulation in brain (an outcome related to neurotoxicity).
3614,"NO — This is a descriptive immunohistochemical study of rat dorsal root ganglion neuronal subpopulations using a fluoride-resistant acid phosphatase stain, not an experiment exposing animals to fluoride (or analogues) nor reporting neurotoxicity outcomes."
3615,"NO — This is an in vitro study on human pituitary adenomas (not an animal study), examining PACAP/VIP receptor activity; fluoride is only mentioned as an adenylate cyclase activator and no neurotoxicity outcomes are reported."
3616,"NO — This is an immunohistochemical study in rats reporting localization of COMT and markers (including the histochemical marker ""fluoride‑resistant acid phosphatase"") and does not involve fluoride exposure or report neurotoxicity outcomes."
3617,"NO — Animal study of fluoride exposure (fluorinated anesthetics/inorganic fluoride) measuring RNA synthesis in rat kidneys, not any neurotoxicity-related outcome."
3618,NO — This is an in vitro study of fluorodeoxyglucose transport in human erythrocytes (not an animal study) and does not report any neurotoxicity outcomes.
3619,NO — This is an animal study of organophosphorus pesticide (FAAH) inhibition in mice and does not involve exposure to fluoride or its analogues.
3620,"NO — Human postmortem study (not an animal study) and the mention of aluminum fluoride refers to an in vitro assay reagent for stimulating G-proteins, not an in vivo fluoride/analogue exposure assessing neurotoxicity."
3621,"NO — This is a materials/catalysis study of sulfonic-acid functionalized MOFs (mentioning fluoride only as a structural anion), with no animal exposure or any neurotoxicity outcomes reported."
3622,"NO — This is an in vitro study of EYFP-tagged serotonin1A receptors in CHO cells investigating receptor membrane dynamics (FRAP), with no fluoride/analogue exposure, no neurotoxicity outcomes, and not an animal study."
3623,"NO — Animal study of sodium fluoride exposure in mice, but outcomes are limited to liver and gastrointestinal biochemistry/histology with no neurotoxicity or brain measures reported (brain effects only mentioned from prior studies)."
3624,"YES — fluoride was used to modulate acetylcholine-synthesizing enzymes in rabbit brain preparations (animal tissue), and the paper reports neurochemical outcomes (acetylcholine synthesis and enzyme/phosphatase activity)."
3625,"NO — This is a materials/chemistry study of alkynyl-ruthenium nonlinear optical properties, not an animal study and unrelated to fluoride exposure or neurotoxicity outcomes."
3626,"NO — This rat study mentions ""fluoride-stimulated"" adenylate cyclase in cardiac (myocardial) tissue as an assay tool, but does not involve fluoride/analog exposure as the neurotoxicant nor report any neurotoxicity outcomes (it addresses myocardial ischemia/necrosis)."
3627,YES — Animal study exposing rabbits to sodium fluoride (a fluoride compound) measuring tissue protein effects; relevance to neurotoxicity is unclear from the title alone.
3628,"NO — Animal (rat) study of NaF effects on renal/urinary cAMP and papillary physiology, not reporting any neurotoxicity outcomes."
3629,"YES — The paper reports sodium fluoride (NaF) stimulating phospholipase C activity in assays using calf brain cytosolic enzyme (animal tissue), but it is an in vitro biochemical study and does not report explicit neurotoxicity outcomes or in vivo animal exposure, so relevance to neurotoxicity is unclear."
3630,YES — Animal (rat) study of chronic fluoride exposure reporting effects on hypothalamic dopaminergic activity and lactation (neurochemical/functional neurotoxicity outcomes).
3631,"NO — This is an animal study of melatonin and its analogues (one with a fluorine substitution) assessing effects on sexual development, not exposure to fluoride/fluoride compounds nor any neurotoxicity outcomes."
3632,"NO — This is an organic synthesis/materials chemistry paper on triarylborane derivatives (UV-vis/theoretical studies) and does not involve fluoride exposure, neurotoxicity outcomes, or animal experiments."
3633,"YES — Animal (rabbit) study reporting that fluorine exposure caused accumulation of cyclic AMP in the vagus nerve, a neurochemical outcome relevant to neurotoxicity."
3634,"NO — This is an animal study of PACAP/VIP receptor expression in rat pituitary tumors and normal glands, with no exposure to fluoride (or analogues) and no neurotoxicity outcomes reported."
3635,"NO — This study measures gamma radiation exposure in wild rodents (the mention of ""lithium fluoride"" refers to the dosimeter material), not exposure to fluoride or its analogues, and it does not report neurotoxicity outcomes."
3636,"NO — This is an animal pharmacokinetic study of halothane (a fluorinated anesthetic) measuring brain uptake/elimination by 19F NMR, not an investigation of neurotoxic outcomes."
3637,"NO — This is a human clinical study of teriparatide effects on bone structure, not an animal study, and it does not involve fluoride exposure or neurotoxicity outcomes."
3638,"NO — This is an environmental monitoring study measuring perfluorinated compounds (PFOA, PFOS) in seawater and does not report any animal experiments or neurotoxicity outcomes."
3639,NO — The study investigates mipafox (an organophosphate) effects on neuropathy target esterase in human neuroblastoma cells (in vitro) and does not involve fluoride/analogues or an animal model.
3640,"NO — This is an engineering/materials survey about elastomers and petroleum/synthetic lubricants with no mention of fluoride exposure, neurotoxicity outcomes, or animal experiments."
3641,"YES — Animal (mouse) study of fluoride exposure (alone and with arsenic) reporting brain biochemical and oxidative-stress changes and DNA/cellular damage, which are relevant neurotoxicity outcomes."
3642,NO — This is a chemical synthesis paper describing scalable fluorination to produce an mGluR agonist and does not report any animal experiments or neurotoxicity outcomes.
3643,"YES — Synaptosomes from fish, chicken and rat (animal-derived neural tissue) were exposed to fluoride, which inhibited synaptosomal NTPDase activity (a neuronal enzymatic outcome), so it reports a fluoride-related neurochemical effect."
3644,"NO — The exposure is phenylmethylsulfonyl fluoride (PMSF), a protease inhibitor, not a fluoride ion or relevant environmental/experimental fluoride analogue, so it does not meet the fluoride-exposure criterion despite being an animal ultrastructural study."
3645,"NO — This is an in vitro study of pituitary-derived growth factors in cell lines (not an animal study), with no relevant fluoride exposure (PMSF is mentioned as an inhibitor, not a fluoride neurotoxicity exposure) and no neurotoxicity outcomes reported."
3646,NO — This is a synthetic organic chemistry study on electrophilic fluorination/lactonization of 3-fluorodihydropyridines and does not report any animal research or neurotoxicity outcomes.
3647,"NO — Animal study with fluoride exposure, but outcomes measure lymphocytic DNA fragmentation (immune/cellular effects), not any neurotoxicity-related endpoints."
3648,"NO — Although sodium fluoride is mentioned as an agent used to stimulate adenylate cyclase in myocardial membranes, this is a cardiac (heart) study in diabetic rats and does not assess any neurotoxicity outcomes."
3649,"NO — This is a materials-science study of nonlinear optical properties of fluorinated copolymers, not an animal exposure study and it does not report any neurotoxicity outcomes."
3650,"YES — Animal study of prolonged fluoride ingestion in rats reporting biochemical effects, so it meets exposure and animal criteria and is potentially relevant to neurotoxicity (outcome details unclear from the title)."
3651,"YES — Investigates methane sulfonyl fluoride (a sulfonyl fluoride) effects on end-plate channel kinetics, a neurophysiological outcome likely assessed in animal neuromuscular preparations."
3652,NO — This is a chemical synthesis/TRPV1 activity study of alpha-fluorinated capsaicin enantiomers and does not report animal experiments or neurotoxicity outcomes.
3653,"NO — This is an in vitro biochemical study of transducin in retinal membranes using fluoride/AlFx as phosphate analogs, not an animal study and it does not report any neurotoxicity outcomes."
3654,NO — Methods/PK paper on HPLC-MS quantitation of a thiol compound in plasma (including dogs) with no exposure to fluoride or its analogues and no neurotoxicity outcomes reported.
3655,"NO — This is an animal surgical study of 193-nm excimer laser retino-vitreous ablation (argon-fluoride laser) reporting cutting performance, not chemical exposure to fluoride/analogues nor any neurotoxicity outcomes."
3656,"NO — this is an animal study of maternal dietary protein restriction (measuring brain DNA/protein), not exposure to fluoride or its analogues."
3657,"YES — Animal study exposing freshwater fish (Puntius sophore) to sodium fluoride that reports behavioral alterations (swimming, surfacing, opercular movements, feeding) indicative of neurotoxic effects and includes acute toxicity (96-hr LC50) data."
3658,"NO — This is a human plasma LC-MS/MS methods paper on fatty acid ethanolamides (anandamide, OEA, PEA) as FAAH biomarkers, not an animal study and not about fluoride or neurotoxicity."
3659,"NO — Animal study of fluoride exposure in male mice reporting reproductive (fertility) outcomes, not neurotoxicity."
3660,"YES — The title mentions ""NAF"" (possibly NaF/sodium fluoride) affecting adenylate cyclase but is ambiguous about whether fluoride exposure, neurotoxicity outcomes, or an animal model are reported, so inclusion is unclear."
3661,"YES — Multigenerational rat study of sodium fluoride exposure (0–250 ppm) that reports brain-related measures (organ-to-brain weight ratios), meeting the animal fluoride exposure and neurotoxicity-related outcome criteria."
3662,NO — This is a biochemical study of proteolytic processing of oxytocin/vasopressin by rat thymocytes and does not involve fluoride or its analogues nor report any neurotoxicity outcomes.
3663,"YES — Rat in vivo study administering 2-deoxy-2-fluoro-β-glycosyl fluorides (fluorinated analogues) that reports inhibition of beta-glucosidase/beta-mannosidase activity in brain tissue, a neurobiological effect."
3664,"YES — Animal study in adult Wistar rats exposed chronically to sodium fluoride (11.3–45.2 mg F/L) reporting hippocampal cytokine gene/protein changes (notably decreased TGF-β1), a neurotoxicity-relevant outcome."
3665,"NO — This is a chemical synthesis paper describing fluorinated retinal analogs, not an animal study and it does not report neurotoxicity outcomes."
3666,"YES — Experimental animal study of fluorosis measuring phosphatase activity in organs and serum; neurotoxicity relevance (e.g., brain outcomes) is unclear from the title so full-text screening is warranted."
3667,NO — this study investigates RIP140/PPARγ regulation of BACE1 and Aβ in cell lines and transgenic mice with no exposure to fluoride or its analogues.
3668,NO — This is a clinical position paper (review of human/volunteer and clinical studies) about urine alkalinization that only briefly mentions increased fluoride elimination and does not report animal experiments or neurotoxicity outcomes.
3669,"YES — The title indicates fluoride exposure with behavioral (neurotoxicity-related) outcomes, but it is unclear from the record whether the study was conducted in animals, so it should be included for further screening."
3670,NO — This is an animal study of cannabinoid receptor pharmacology in chick/rat brain and does not involve exposure to fluoride or its analogues nor report fluoride-related neurotoxicity outcomes.
3671,"NO — This paper describes a prion detection assay (immuno-qPCR) and does not involve fluoride exposure, neurotoxicity outcomes, or an animal study of fluoride/analogues."
3672,"YES — Animal study in mice involving sodium fluoride (NaF) intoxication that reports nervous-system/neurobehavioral outcomes (summating subliminal impulses, centrifuge recovery time, forced swim duration), meeting the exposure and neurotoxicity criteria."
3673,NO — This animal study examines hypothalamic extracts and synthetic hormones' effects on pituitary adenylyl cyclase in dogfish and does not involve exposure to fluoride or its analogues nor report neurotoxicity outcomes.
3674,NO — This is a materials/chemistry study of fluoride adsorption onto an iron(III)-aluminum(III) oxide (no animals used) and reports physicochemical adsorption data rather than any neurotoxicity outcomes.
3675,NO — This is a materials chemistry paper about a pentafluorophenyl-substituted polymer for solar cells and does not report any animal experiments or neurotoxicity outcomes.
3676,"NO — This is a human behavioral study of children's tooth-brushing frequency (secondary analysis of cohort data), not an animal study and it does not examine fluoride exposure-related neurotoxicity outcomes."
3677,YES — the record includes an animal experiment in rats exposed to excessive fluoride and reports neurotoxicity-relevant outcomes (decreased 5‑HIAA and increased norepinephrine in the brain) related to fluoride exposure.
3678,"NO — This animal pharmacology study examines dopaminergic agonists/metabolites (piribedil, S 584) and adenylate cyclase activity in brain/retina, not exposure to fluoride or its analogues nor neurotoxicity outcomes."
3679,"NO — Although the study (rat anterior pituitary tissue) includes fluoride exposure, it reports effects on growth hormone synthesis/release (endocrine outcomes) rather than any neurotoxicity measures."
3680,"NO — This is a review of PFCA/PFAS bioaccumulation and environmental behavior, not an animal study nor does it report neurotoxicity outcomes."
3681,"NO — Although this is an animal study of a fluorinated antibiotic (florfenicol), it reports pharmacokinetics (CSF/plasma concentrations and penetration) for treating meningitis and does not assess any neurotoxicity outcomes."
3682,"NO — This study investigates ibuprofen's pH-dependent inhibition of FAAH in rat brain homogenates and transfected cells, not exposure to fluoride (or its analogues) nor fluoride-related neurotoxicity."
3683,"NO — Animal study with fluoride exposure, but it reports tissue uptake and histology of liver/kidney/bone/enamel and selenium toxicity signs, not any neurotoxicity or neurological outcome measures."
3684,"YES — Reports in vivo (animal) and in vitro effects of fluoride on enzyme activity (so involves fluoride exposure in animals), but it is unclear whether any neurotoxicity-specific outcomes are reported."
3685,"NO — the study exposes Limulus photoreceptors to vanadate and GTP-γ-S, not fluoride or fluoride analogues, so it does not meet the required exposure criterion."
3686,"YES — The title indicates an animal bioassay of fluorinated volatile anesthetics (fluorinated analogues) that likely assesses neurobehavioral/neurotoxic effects, but the full text is needed to confirm species, exposure details, and specific neurotoxicity outcomes."
3687,"NO — Engineering/optics paper about a laser beam combiner that only mentions calcium fluoride as an optical material; it is not an animal study, does not expose organisms to fluoride, nor reports any neurotoxicity outcomes."
3688,"YES — The title indicates study of combined manganese and fluorine compounds (i.e., fluoride exposure), but species and whether neurotoxicity outcomes were measured are not specified, so the record is unclear and merits retrieval."
3689,YES — Rat brain study reporting that fluoride stimulates adenylyl cyclase in the olfactory bulb (animal experiment measuring neuronal signaling outcomes relevant to neurotoxicity).
3690,"NO — this is an animal study of protease inhibitors and morphine antinociceptive tolerance in mice, not a study of fluoride or its analogues nor reporting fluoride-related neurotoxicity outcomes."
3691,YES — Subchronic rat study exposing Sprague-Dawley rats to sodium fluoride (120 mg/L) (alone and with arsenic) that reports neurotoxic outcomes including impaired spatial learning and memory and altered glutamate and mGluR5 expression.
3692,"NO — this is a chemistry study on photochemical CO2 reduction using metal complexes with fluorinated ligands, not an animal study and it does not report fluoride exposure or any neurotoxicity outcomes."
3693,"NO — Although this is an animal study and mentions fluoride-stimulated adenylyl cyclase, the exposure is used as a biochemical activator in luteal (ovarian) signal-transduction assays and the outcomes are endocrine/cellular (luteal enzymes/cAMP), not measures of neurotoxicity."
3694,"YES — Study examines fluoride effects on adenylate cyclase isolated from rat brain (animal-derived tissue) reporting a neurobiological outcome (enzyme activation), so it is relevant (or at least unclear if it meets in vivo requirement)."
3695,"NO — This is an environmental hydrogeochemistry study describing groundwater fluoride concentrations and sources, not an animal study and it does not report any neurotoxicity outcomes."
3696,"YES — Animal (mouse) study administering phenylmethylsulfonyl fluoride (a sulfonyl-fluoride compound) with measured brain anandamide levels and neuropharmacological outcomes (antinociception, hypothermia)."
3697,"NO — Human clinical study on root caries prevention with different fluoride programs (dental outcome), not an animal study and not reporting neurotoxicity outcomes."
3698,"YES — The record describes exposure to fluorinated analogues and reports effects on insect olfactory receptors and behavior (neurobehavioral outcomes) in animals (insects), meeting the exposure and neurotoxicity criteria."
3699,"NO — Although triamcinolone is a fluorinated steroid, this rat study examines corticosteroid effects on diaphragmatic muscle structure and contractile function, not exposure to fluoride (or its relevant analogues) with any neurotoxicity outcomes."
3700,"NO — this is an in vitro study on Leishmania promastigotes and enzyme extracts testing fluorinated L-ornithine analogues for ODC inhibition and antiparasitic activity, not an animal study and it does not report neurotoxicity outcomes."
